trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1499,False,"{'e': 0.025828499910081303, 'a': 0.5}",20,8,23.39744790873854,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'e': 0.025819888974716113, 'a': 0.5}",25,5,33.217233115268726,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'e': 0.025811286645983367, 'a': 0.5}",30,22,16.509866540450137,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'e': 0.025802692909555395, 'a': 0.5}",25,11,15.728395310953454,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'e': 0.0257941077511379, 'a': 0.5}",20,10,21.70264090668433,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'e': 0.025785531156469834, 'a': 0.5}",30,4,43.10545015934656,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'e': 0.02577696311132335, 'a': 0.5}",20,1,30.275164569139562,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'e': 0.025768403601503658, 'a': 0.5}",25,8,33.644320731181004,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'e': 0.025759852612848935, 'a': 0.5}",25,16,17.178403746377985,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'e': 0.025751310131230238, 'a': 0.5}",20,0,-53.52404071337967,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
1509,False,"{'e': 0.025742776142551403, 'a': 0.5}",20,12,15.980644339558186,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'e': 0.025734250632748937, 'a': 0.5}",25,17,16.686824920861948,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'e': 0.02572573358779194, 'a': 0.5}",25,19,9.23733002412588,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'e': 0.025717224993681984, 'a': 0.5}",20,12,17.4583037851031,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'e': 0.02570872483645304, 'a': 0.5}",20,9,20.387906802824514,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'e': 0.02570023310217136, 'a': 0.5}",25,0,33.245198358767624,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1515,False,"{'e': 0.025691749776935398, 'a': 0.5}",25,0,32.04022017025089,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1516,False,"{'e': 0.025683274846875707, 'a': 0.5}",25,2,38.8223569156751,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'e': 0.025674808298154838, 'a': 0.5}",20,0,30.549322796126962,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1518,False,"{'e': 0.025666350116967267, 'a': 0.5}",20,6,22.535342951255295,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'e': 0.025657900289539272, 'a': 0.5}",20,15,8.584313926459764,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'e': 0.025649458802128853, 'a': 0.5}",20,12,15.098562720380539,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'e': 0.02564102564102564, 'a': 0.5}",25,8,32.88684150129201,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'e': 0.0256326007925508, 'a': 0.5}",20,9,11.197022977763307,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'e': 0.025624184243056937, 'a': 0.5}",20,6,20.452007615012157,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'e': 0.025615775978927998, 'a': 0.5}",25,10,15.26858064915588,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'e': 0.025607375986579195, 'a': 0.5}",25,0,38.20630171898038,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1526,False,"{'e': 0.025598984252456894, 'a': 0.5}",25,20,8.555338210685976,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'e': 0.02559060076303854, 'a': 0.5}",25,18,12.901171235167096,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'e': 0.02558222550483254, 'a': 0.5}",20,0,30.372542952480025,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1529,False,"{'e': 0.02557385846437822, 'a': 0.5}",20,6,26.144818425398714,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'e': 0.025565499628245683, 'a': 0.5}",25,13,23.359220046525596,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'e': 0.02555714898303573, 'a': 0.5}",20,12,13.69374613977979,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'e': 0.0255488065153798, 'a': 0.5}",25,13,20.925556134614972,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'e': 0.025540472211939846, 'a': 0.5}",35,14,40.677248779388314,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'e': 0.02553214605940826, 'a': 0.5}",20,0,15.944072278092367,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1535,False,"{'e': 0.025523828044507795, 'a': 0.5}",20,13,11.42977552521159,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'e': 0.025515518153991442, 'a': 0.5}",20,13,11.343987075411935,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'e': 0.025507216374642365, 'a': 0.5}",20,10,15.476186183213006,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'e': 0.02549892269327383, 'a': 0.5}",20,0,-1.7211271957191294,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1539,False,"{'e': 0.025490637096729083, 'a': 0.5}",20,13,14.919310510076919,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'e': 0.025482359571881278, 'a': 0.5}",25,17,13.951798921057685,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'e': 0.025474090105633382, 'a': 0.5}",30,6,25.4415327358857,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1542,False,"{'e': 0.02546582868491811, 'a': 0.5}",20,6,20.97923782653992,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'e': 0.0254575752966978, 'a': 0.5}",30,23,15.15072391021706,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'e': 0.025449329927964382, 'a': 0.5}",35,22,20.801327749429426,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'e': 0.025441092565739218, 'a': 0.5}",25,11,28.9358743918021,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'e': 0.02543286319707309, 'a': 0.5}",25,14,21.106705514017637,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'e': 0.025424641809046068, 'a': 0.5}",20,6,11.52845964348592,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1548,False,"{'e': 0.025416428388767447, 'a': 0.5}",25,14,16.903397023615717,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'e': 0.02540822292337563, 'a': 0.5}",20,8,0.5667899375063763,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1550,False,"{'e': 0.0254000254000381, 'a': 0.5}",20,15,10.856629339523518,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'e': 0.02539183580595128, 'a': 0.5}",25,3,11.781522248716586,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1552,False,"{'e': 0.02538365412834048, 'a': 0.5}",25,18,-27.624237794520152,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1553,False,"{'e': 0.025375480354459794, 'a': 0.5}",25,13,23.98428248643637,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'e': 0.02536731447159205, 'a': 0.5}",30,16,27.005183661953904,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'e': 0.02535915646704869, 'a': 0.5}",20,0,30.16811073405539,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1556,False,"{'e': 0.02535100632816969, 'a': 0.5}",20,10,16.113986774683198,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'e': 0.025342864042323516, 'a': 0.5}",25,13,22.54359790325547,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'e': 0.025334729596906996, 'a': 0.5}",25,9,25.08992439719193,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'e': 0.02532660297934526, 'a': 0.5}",25,8,16.12023502340923,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1560,False,"{'e': 0.025318484177091666, 'a': 0.5}",25,12,21.04435957926317,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'e': 0.025310373177627687, 'a': 0.5}",35,24,19.764493697781912,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'e': 0.025302269968462875, 'a': 0.5}",20,16,5.8109075932389365,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'e': 0.02529417453713473, 'a': 0.5}",35,18,31.16306859610328,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'e': 0.02528608687120868, 'a': 0.5}",25,15,17.185876559825935,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'e': 0.025278006958277935, 'a': 0.5}",25,0,40.92112688395362,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1566,False,"{'e': 0.025269934785963448, 'a': 0.5}",20,0,27.32594973509421,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1567,False,"{'e': 0.02526187034191383, 'a': 0.5}",20,0,18.74119642642779,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1568,False,"{'e': 0.025253813613805267, 'a': 0.5}",25,10,15.367942815248304,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1569,False,"{'e': 0.02524576458934144, 'a': 0.5}",25,7,31.532164425070906,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'e': 0.025237723256253435, 'a': 0.5}",20,1,27.151937223458514,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'e': 0.025229689602299696, 'a': 0.5}",25,7,31.409406677192525,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'e': 0.025221663615265913, 'a': 0.5}",25,14,18.359575888225788,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'e': 0.02521364528296496, 'a': 0.5}",20,8,23.585157241060003,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'e': 0.02520563459323681, 'a': 0.5}",30,20,18.409893920026693,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'e': 0.02519763153394848, 'a': 0.5}",25,13,20.49151665063991,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'e': 0.02518963609299392, 'a': 0.5}",25,11,22.861918079321164,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'e': 0.025181648258293953, 'a': 0.5}",20,6,28.11239509893349,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'e': 0.025173668017796205, 'a': 0.5}",20,6,25.74805560594449,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'e': 0.025165695359475018, 'a': 0.5}",20,6,24.132778812229372,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'e': 0.02515773027133138, 'a': 0.5}",25,5,29.274373929695535,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1581,False,"{'e': 0.025149772741392844, 'a': 0.5}",25,0,40.350204822485466,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1582,False,"{'e': 0.025141822757713452, 'a': 0.5}",20,16,6.8489696561695155,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'e': 0.02513388030837367, 'a': 0.5}",25,13,21.707978275541734,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'e': 0.025125945381480302, 'a': 0.5}",20,13,15.683457183155415,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'e': 0.025118017965166415, 'a': 0.5}",25,2,34.16442071506044,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'e': 0.02511009804759127, 'a': 0.5}",20,0,20.04412265358929,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'e': 0.025102185616940248, 'a': 0.5}",25,13,22.802074972944094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'e': 0.02509428066142478, 'a': 0.5}",20,8,0.34006318976032657,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1589,False,"{'e': 0.02508638316928225, 'a': 0.5}",25,0,34.92662142900478,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1590,False,"{'e': 0.02507849312877596, 'a': 0.5}",25,0,45.52387038758148,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1591,False,"{'e': 0.02507061052819501, 'a': 0.5}",25,0,37.05866660711897,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1592,False,"{'e': 0.025062735355854276, 'a': 0.5}",20,12,18.693094617896058,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'e': 0.025054867600094295, 'a': 0.5}",25,2,28.644424277080315,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'e': 0.025047007249281213, 'a': 0.5}",25,0,29.255755364728113,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1595,False,"{'e': 0.02503915429180672, 'a': 0.5}",25,15,18.08649396909036,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'e': 0.025031308716087945, 'a': 0.5}",20,12,16.60701888462844,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'e': 0.02502347051056742, 'a': 0.5}",20,0,31.962771232432292,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1598,False,"{'e': 0.025015639663712997, 'a': 0.5}",25,14,20.31875640772458,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'e': 0.025007816164017767, 'a': 0.5}",20,15,8.138010887921531,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'e': 0.025, 'a': 0.5}",25,17,15.604078124378033,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'e': 0.02499219116020307, 'a': 0.5}",35,17,30.76692051690815,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'e': 0.02498438963319538, 'a': 0.5}",25,11,23.989221990299075,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'e': 0.02497659540757031, 'a': 0.5}",30,21,17.540763888393656,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'e': 0.024968808471946116, 'a': 0.5}",20,14,12.555816538215149,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1605,False,"{'e': 0.024961028814965893, 'a': 0.5}",20,3,30.374580702406295,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'e': 0.02495325642529748, 'a': 0.5}",20,0,31.86183385339073,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1607,False,"{'e': 0.024945491291633412, 'a': 0.5}",20,6,17.14918637014875,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'e': 0.024937733402690822, 'a': 0.5}",20,4,24.363285965179838,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'e': 0.024929982747211407, 'a': 0.5}",20,13,0.8262520794824566,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1610,False,"{'e': 0.024922239313961342, 'a': 0.5}",25,11,24.9776493066855,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'e': 0.024914503091731197, 'a': 0.5}",20,3,-16.63536797887872,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1612,False,"{'e': 0.024906774069335894, 'a': 0.5}",25,6,30.25843990052888,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'e': 0.024899052235614633, 'a': 0.5}",20,13,13.346344966116277,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1614,False,"{'e': 0.024891337579430815, 'a': 0.5}",25,15,20.03372136713061,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'e': 0.024883630089671975, 'a': 0.5}",25,0,35.88567447722704,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1616,False,"{'e': 0.02487592975524973, 'a': 0.5}",20,16,7.672364064935743,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'e': 0.02486823656509969, 'a': 0.5}",30,3,36.011438572067945,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
1618,False,"{'e': 0.02486055050818142, 'a': 0.5}",20,16,8.461337857240565,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1619,False,"{'e': 0.02485287157347833, 'a': 0.5}",20,3,17.789132835584766,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1620,False,"{'e': 0.024845199749997663, 'a': 0.5}",25,17,15.712213752006425,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'e': 0.024837535026770382, 'a': 0.5}",20,0,33.31181594287319,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'e': 0.024829877392851134, 'a': 0.5}",25,19,13.109912053542683,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1623,False,"{'e': 0.02482222683731816, 'a': 0.5}",25,11,21.02758179668756,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'e': 0.024814583349273254, 'a': 0.5}",30,9,32.91801144210019,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1625,False,"{'e': 0.02480694691784169, 'a': 0.5}",20,0,31.186617940523313,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1626,False,"{'e': 0.02479931753217214, 'a': 0.5}",25,17,15.021440534708777,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'e': 0.024791695181436636, 'a': 0.5}",30,2,47.01501588158346,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1628,False,"{'e': 0.02478407985483048, 'a': 0.5}",20,7,21.189919836363295,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1629,False,"{'e': 0.024776471541572212, 'a': 0.5}",35,22,20.102166627362177,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1630,False,"{'e': 0.024768870230903496, 'a': 0.5}",25,9,26.23066258878999,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1631,False,"{'e': 0.024761275912089115, 'a': 0.5}",25,9,27.02121520492207,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1632,False,"{'e': 0.02475368857441686, 'a': 0.5}",20,0,18.573666022678452,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1633,False,"{'e': 0.02474610820719749, 'a': 0.5}",25,17,13.69337274344967,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'e': 0.02473853479976467, 'a': 0.5}",30,20,21.00489036999398,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'e': 0.024730968341474896, 'a': 0.5}",25,14,11.966405528525481,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1636,False,"{'e': 0.024723408821707437, 'a': 0.5}",25,12,18.46743802777657,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1637,False,"{'e': 0.024715856229864275, 'a': 0.5}",20,9,19.959722852246507,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'e': 0.024708310555370042, 'a': 0.5}",20,12,13.927753797051471,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'e': 0.024700771787671945, 'a': 0.5}",25,0,30.432569732712643,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1640,False,"{'e': 0.02469323991623974, 'a': 0.5}",20,2,25.970213642538265,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'e': 0.024685714930565622, 'a': 0.5}",25,14,21.646449787076655,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1642,False,"{'e': 0.0246781968201642, 'a': 0.5}",30,13,29.284047352197906,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1643,False,"{'e': 0.02467068557457242, 'a': 0.5}",25,13,20.130312093327277,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1644,False,"{'e': 0.0246631811833495, 'a': 0.5}",35,17,31.450252448926314,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1645,False,"{'e': 0.024655683636076897, 'a': 0.5}",30,0,46.75479985375623,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1646,False,"{'e': 0.024648192922358196, 'a': 0.5}",20,16,6.94434697342899,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1647,False,"{'e': 0.024640709031819093, 'a': 0.5}",20,12,14.850301519277858,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1648,False,"{'e': 0.02463323195410733, 'a': 0.5}",30,12,34.86192299082075,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1649,False,"{'e': 0.024625761678892605, 'a': 0.5}",20,10,18.19271392498936,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1650,False,"{'e': 0.024618298195866545, 'a': 0.5}",25,17,18.826780841555152,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1651,False,"{'e': 0.024610841494742634, 'a': 0.5}",25,12,25.520422819662876,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1652,False,"{'e': 0.024603391565256146, 'a': 0.5}",25,14,11.182200680253047,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1653,False,"{'e': 0.02459594839716409, 'a': 0.5}",30,10,22.184186190045416,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1654,False,"{'e': 0.02458851198024517, 'a': 0.5}",25,5,30.808686050023766,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1655,False,"{'e': 0.02458108230429969, 'a': 0.5}",30,16,30.885831603930505,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1656,False,"{'e': 0.024573659359149524, 'a': 0.5}",25,13,19.78290766257592,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'e': 0.024566243134638045, 'a': 0.5}",25,0,32.7868137812896,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1658,False,"{'e': 0.024558833620630074, 'a': 0.5}",30,18,21.12790423191874,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1659,False,"{'e': 0.024551430807011814, 'a': 0.5}",20,6,19.372347574123182,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1660,False,"{'e': 0.0245440346836908, 'a': 0.5}",30,8,29.948778075160313,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1661,False,"{'e': 0.024536645240595824, 'a': 0.5}",20,14,12.860204491127323,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1662,False,"{'e': 0.024529262467676904, 'a': 0.5}",25,8,26.197447741174948,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1663,False,"{'e': 0.024521886354905213, 'a': 0.5}",20,0,-1.6004555674540732,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1664,False,"{'e': 0.024514516892273006, 'a': 0.5}",20,11,6.788438622845297,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1665,False,"{'e': 0.02450715406979359, 'a': 0.5}",25,7,28.80286630049912,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1666,False,"{'e': 0.024499797877501263, 'a': 0.5}",30,22,12.028382753773606,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1667,False,"{'e': 0.02449244830545123, 'a': 0.5}",25,15,16.606810589005153,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1668,False,"{'e': 0.024485105343719588, 'a': 0.5}",20,12,14.752580254663378,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1669,False,"{'e': 0.024477768982403232, 'a': 0.5}",20,0,33.741607216016995,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1670,False,"{'e': 0.024470439211619822, 'a': 0.5}",20,6,-4.915106883820817,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
1671,False,"{'e': 0.024463116021507716, 'a': 0.5}",20,14,11.01357862249463,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1672,False,"{'e': 0.024455799402225926, 'a': 0.5}",20,10,17.87789486552595,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'e': 0.024448489343954046, 'a': 0.5}",20,14,-0.4467045292287337,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1674,False,"{'e': 0.024441185836892216, 'a': 0.5}",30,22,-25.48625622311354,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1675,False,"{'e': 0.024433888871261047, 'a': 0.5}",20,0,19.247234480179056,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1676,False,"{'e': 0.024426598437301574, 'a': 0.5}",25,14,21.289302788337285,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1677,False,"{'e': 0.024419314525275217, 'a': 0.5}",30,13,31.33946420935339,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1678,False,"{'e': 0.0244120371254637, 'a': 0.5}",20,8,19.84365920785686,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1679,False,"{'e': 0.024404766228169002, 'a': 0.5}",20,13,11.337588188109486,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'e': 0.024397501823713332, 'a': 0.5}",30,4,33.90760139071928,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1681,False,"{'e': 0.024390243902439025, 'a': 0.5}",25,3,34.239901562478394,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
